1,stake1uye2mk3jjucaspsnemcsqf3pry4gyl7xztn056eap92t66ggdr7ue,453,2037847142514,7,1702919426134
2,stake1uy729dwan37tuv7zqah0htl2azee3f2m4l454tk32hv685qz74q4w,453,83681389544,7,1702919426136
3,stake1uycpyug3smglunxp3jh7ejywt3msedk8fdh7gaw8htuas3cq5wunk,453,46531224549,7,1702919426136
4,stake1uxfym7f0v3gwfwuq28m7mw006gflw5ls3x5prse3kye9kscd6a0nj,453,46443441613,7,1702919426136
5,stake1uxckfghtpzf7z5tx3cluwcavucj4xpum754gj8dcacnhjtsnh0a3k,453,37999782524,7,1702919426136
6,stake1u82j6f3px2q9un2lrezep7txcsdmwydm8y8pdxuwyfx3rpcp6e9uu,453,30889969130,7,1702919426136
7,stake1u8r7wptjkqlehynrdzqgvk2qw4pj6l2px9wg28kankndlhsj8mj6u,453,29776171117,7,1702919426137
8,stake1u8s68zvvqvhdgw2kfjnfsxcy0ax6xzy79s5p4c569lsxnzsptuumh,453,23122340255,7,1702919426137
9,stake1u8rldyppau6wqmxquxd0m0jffaqn5p3m4t825vwluwj3dngk5rlmj,453,17214706301,7,1702919426137
10,stake1uy8hxqcwume05l7hkn4prvruqarfzd9rukvg9wvsksa5hpgxn7r3k,453,15356569875,7,1702919426137
11,stake1u962ez6ajuz7rfldsnlg0qhrrpyq8t8a4wwca0m6nzdgq5sp5hgpa,453,12467956218,7,1702919426137
12,stake1uxxnn80zlsmssfra62pmazmsqzrksragr426kg4fu6tlp5qtz3zeg,453,11384217112,7,1702919426137
13,stake1ux8wq3f0a83drfe5gxccxkaqeh0vfmzj7l674pjjjsyj0esyuv4un,453,11044571672,7,1702919426137
14,stake1u90dej42vjprejxpskzlsx60ddpx4vsfus9yl0a7h06h0wcup03ea,453,8962817995,7,1702919426137
15,stake1u87fz3srdem5n0uuvy8sazxdl48362hujz66d6d52e0v6vcgd86qx,453,8499981355,7,1702919426137
16,stake1uydagn5h55hzrtm4rd9jhwmaet22ey4cmgr0xva6aslsy6qupnc9s,453,7446709031,7,1702919426137
17,stake1uxrmer8v6emsdv7kqf7l893tmec8h342p3sfgjcweepegmsvp0tvt,453,6619821409,7,1702919426137
18,stake1ux3y5y3ygv4p9352dxc8huyuskgefgv8aq6y0vqyyxflmzqn46yet,453,6442632784,7,1702919426138
19,stake1u9u93720pqf6txh5njhtrxghzh05wvpmdfzzx64m868n53g8xcmqz,453,6330457043,7,1702919426138
20,stake1u8af87jgn674c8xwe97w9l4p8yx6sy57ra68rrqcmenjrngkh9z76,453,6107588851,7,1702919426138
21,stake1uy45ke2vyjmqvra9ykkp8wy4lj6vm4nduwfjaer8l7dn39sgcw4xz,453,5420523915,7,1702919426138
22,stake1uxk2kzfsvsaytmpzu7q20w2hvspmxawyavk9zsnjasqlgsg7ye3mf,453,5218147756,7,1702919426138
23,stake1u87mwvqar5ezu7n9z93xpvw9l3rrc7pm5xc3uah3h7zlr2qzmzmwa,453,4997825435,7,1702919426138
24,stake1u8jyu2xvu23qgnvsma3kysja3sv5qymedmzkqs2tg60l40s8e0cgw,453,4340885058,7,1702919426138
25,stake1uy2n0tyl6uj5ya7t8dyrqtntlvwvv22cnhfa6grazqpf36chll0sc,453,4138081566,7,1702919426138
26,stake1uysd7umnmvntftyezuzj3wapeun5eeckp3n9pkcu4xhdcqsqu697x,453,3779559260,7,1702919426138
27,stake1u84zuulge8y7hqtjaewnzyxcj68g56lgkxtwz87rznwkvlcnnx34k,453,3595535249,7,1702919426138
28,stake1u9clje542cnlcru9ls3ymwhsn5qjx3ea3km4c8esg2yeelcnj6d4r,453,3231512211,7,1702919426139
29,stake1uyjx6rmhw9glskgy0jfwelt0h66z7zww4zhrmas9pu8lxec4neda9,453,2805790964,7,1702919426139
30,stake1u8dum2td89qjw97cq8dgnrnu7q45ls9lyjfp8ygprdyrf3gs3m4wz,453,2674064723,7,1702919426139
31,stake1uyjghxx5vh4fzxe8gx8x45pma8u9z7uqk9d3dshp2nzhsmck0p7r4,453,2571117107,7,1702919426139
32,stake1u8hc8tl5tswln3frgn5x36kwr2wevflzm5pazyewgysc2tg5h2dgd,453,2087189983,7,1702919426139
33,stake1uyv4dra5przvzmy3fqn4q3gpagrcv6cynd7t5zqyzxez4ec7z3dpp,453,2034693149,7,1702919426139
34,stake1u98xfgkd5pj68pkgluw20q4wfwntcjnphn583plvqmfjqaqc6kzfg,453,1997800141,7,1702919426139
35,stake1u93cry02mg5qr3t2z8qpqtpj4mzswm5cx9yx7d4tsuttg5smtpjhq,453,1920189467,7,1702919426139
36,stake1ux787e5m4dlf2qgljpg9evj0vlzv5wu0u0m0w6q9kw4jemqxhtxep,453,1917407017,7,1702919426139
37,stake1uxqcm5rxyne50xh4gvwv58xlgsv44ekc5p570xzzux84r5qhee6sh,453,1720462710,7,1702919426139
38,stake1uyt0wpjdkat02ezxfgtjahqnjdf6dj7szvshv4ywvpk8fscp7x8p4,453,1632431934,7,1702919426139
39,stake1u9rerthy0rfdg655n25ssa3330ke8x24c0hmmj0z2j2yz9c820nu6,453,1448772864,7,1702919426139
40,stake1uy28njq4xkhn99z9yrjymt7xcawzqerrzv4hct78uxfjc9qjvhasy,453,1260558844,7,1702919426139
41,stake1u9eycnzxzaf80t7mrsk68taweusc5g64c5x2jtvhns35mtsv3lrvd,453,1224385625,7,1702919426139
42,stake1ux3jmpfe003z627mz2fkcu6fksrmla99szxgku8fvsppxfsy5vndu,453,1123249012,7,1702919426139
