1,stake1uy8ncw5quqz39sqzkzhgagy7ka88jsn6ja2mr6jhj8rl5usz0xr0l,456,302388784766,3,1703459617418
2,stake1u9jgcr3mggtz0mhmjdsem0ggp5h9ygjwu9e8euzklh3akkgcn6c72,456,101266731854,3,1703459617420
3,stake1uya8wf0qdjl64wgnvz99n4f9q7m32kms7tawwlh2cllj3eshtn05c,456,100022338651,3,1703459617420
4,stake1uydamzf7ml99pt3pv48p6xunqtcs0ktss43pg0da0fqfj0saty5vc,456,80567196431,3,1703459617420
5,stake1u9049annts5320v56p0nhdtvlfh08urqjfz206cuvvz83vq2wvepz,456,68337257823,3,1703459617420
6,stake1uxe2k6jj8950mllau94h2cu40lr4j3yazwnh8f9dzdqeu2gv29lmy,456,66579109503,3,1703459617420
7,stake1u8grchr5skqkwdxxk3kqlq9xma552uvdw32gfv67m9cxmqqx3ef4c,456,52466234644,3,1703459617420
8,stake1u9pr4cpdrqsgqtsqg35j3yzvlklj5j6hun6qlnkxyvmyyksftyrq2,456,50885411307,3,1703459617420
9,stake1u8c5xqut6z6yj2c4hpwtl0wqxs4rdtqueh9np5vh8uyp63s7rrfnt,456,50839850446,3,1703459617420
10,stake1uypd8twffnf5cyspcd3x59y2eqpca63v54gruj43w2cdckqn5xttw,456,41932813467,3,1703459617420
11,stake1u8xvmlfrn0k3s32gwlt0acdc24cc479k983vka69rmr9jusmegkn6,456,40131117742,3,1703459617420
12,stake1u992dtsarpp85m28p4y6rkjapgzqgrv0pjkn37z42evw6asddzzk0,456,31679649681,3,1703459617420
13,stake1u8s6uua4ahamk0nx845elll7zvgk4akxvdk6kr8ax5a0cwc9evcfn,456,30272609723,3,1703459617420
14,stake1u9frz8mjd9t5rqrj3537gfnj03d6nhcpgdw96tdt258lyyqhf6qa3,456,29253242627,3,1703459617421
15,stake1u8pk4azcpvusn5f9ltkzpv7gdszxakpes9357wmfwhaq5cq9z9sef,456,26990908634,3,1703459617421
16,stake1uywhdtehwgxr49gsw8ljc23p3ys5e4z2uaz8yfml8l94llqla5mq0,456,26538714438,3,1703459617421
17,stake1uys5rmmgze4a882qgm25x5pmrhmlclhgrsth4j2ypym3a5qr8pwgc,456,26058383026,3,1703459617421
18,stake1u9pfvs2lgvt043rdj8myw7m7fhg8qsc48uck29el3z343xczl0y5z,456,25560808537,3,1703459617421
19,stake1uxwdfyhcyjwym74zjsf93gfej8z96q4l66g7j7sgglrdnngxq8kgx,456,22695827820,3,1703459617421
20,stake1uyd6w55qhxujcvsz5ucjneuflgwgtpnykvmva8qqunqkpks4xjsp4,456,22224402842,3,1703459617421
21,stake1uyv47fsscp33umju8c67v92k8mg3fuh7fxkle3ackhqvq8c4m29ln,456,20467946771,3,1703459617421
22,stake1u9v2me03c98443enl2yx0n3wmvqcclqlclvy94s45v4g7zcuxll3n,456,20235573199,3,1703459617421
23,stake1uxk03vdg56l42l9v7h5xrzpeequravugg4595qw8rvk5c8sur7jj0,456,20106113039,3,1703459617421
24,stake1u9syjhlaaxjvszxacs2rm89mgpfx7jfel8zfmdnp5d9r0ngnx58le,456,19499913474,3,1703459617421
25,stake1u9ndrlgf8fmx8cgg4ncec9hwupjqccmh709qddz04yy6qaquxsxgx,456,15357591053,3,1703459617421
26,stake1u9m5s0l5000pcan2th34n69rrthnnzah3jkzj5fgyu8c3sc5839uk,456,14498883075,3,1703459617421
27,stake1uxqd6dkf06850ju2988nxtq9qdmgdlqxqlwk092xzpjp6tgdp3ljs,456,14341794330,3,1703459617421
28,stake1u9jfzf30pfgr6kszm6tsx2dfxyqsw7mpsyytjwlcnrhexpgz72ae7,456,14170348352,3,1703459617422
29,stake1uylykc4znqyd2mmjjql3mhj470z95s3yflntpu0zp8d96vsehtfm9,456,12226918216,3,1703459617422
30,stake1u8cajfxzhk50r6gspalealpd55s7pgy57mvj0uj3y0avtpgy4tz0s,456,12222119576,3,1703459617422
31,stake1u9ggxfhanhgs6qedt794qt0laa0fcwrmv6736d6x4m4dgaqxukpjn,456,10827865886,3,1703459617422
32,stake1uy2cg0vdl7kscfpzhkwyyygfqmyp65kqvnlxek6f8854hkgcg34cv,456,9980639459,3,1703459617422
33,stake1u892advq36z66vd40s2v5hda56ag256ndknjw5aa58na3hcamky7d,456,9629543418,3,1703459617422
34,stake1uxazdtpdz0n4rqgac4n7wf3jde7gemplkft37pe4ry0ry4sp6nmsj,456,8949546889,3,1703459617422
35,stake1u96r7tg065w35dcwdz0f3szzlzuun7ftq2nj48wwvjh6s4gwc5xd5,456,7296846216,3,1703459617422
36,stake1u8nlzc290e7c2r3yzfm5x3cka0320ylu7edlhzm4yjcdamgksazpe,456,6988001862,3,1703459617422
37,stake1uxcjtk03x2lvrcxhjtus2g6r5sq5me7nrtwdhccquzfgucgw3rpjt,456,6183667949,3,1703459617422
38,stake1uym5mvag7y35jfwdv08htyp4nfzwzmwqzkd9j62qcyx2zechuxmkr,456,5016220381,3,1703459617422
39,stake1ux3qc7pred4pr8v0vnvyvauvywtjwytmra8a78sugwc86jgcej6k7,456,4896249883,3,1703459617422
40,stake1uxu4zr6pp0gy2fyfjq0ptux4w7wwffz8g53s4hlur3gtwnq83fez6,456,4789275211,3,1703459617422
41,stake1u96akpm6dw0xklu2z3vkh4q3p0yfracty2euud2nvjjtfaqp68r2t,456,4741889907,3,1703459617422
42,stake1u9w4vc9mtwuy3rr2n7h5xf9swz9qpqdq7x5gfj6nfz3er5qhya8ke,456,4074046266,3,1703459617422
